-0.2599,6.20875
-0.25970000000000004,6.5525
-0.2595,6.52125
-0.25930000000000003,6.20875
-0.2591,6.52125
-0.2589,6.24
-0.25870000000000004,6.52125
-0.2585,6.24
-0.25830000000000003,6.52125
-0.2581,6.20875
-0.2579,6.52125
-0.25770000000000004,6.20875
-0.2575,6.20875
-0.25730000000000003,6.52125
-0.2571,6.5525
-0.2569,6.20875
-0.25670000000000004,6.52125
-0.2565,6.20875
-0.25630000000000003,6.20875
-0.2561,6.5525
-0.2559,6.52125
-0.25570000000000004,6.20875
-0.2555,6.52125
-0.2553,6.20875
-0.2551,6.52125
-0.2549,6.20875
-0.25470000000000004,6.52125
-0.2545,6.20875
-0.2543,6.5525
-0.2541,6.20875
-0.2539,6.52125
-0.25370000000000004,6.20875
-0.2535,6.52125
-0.2533,6.20875
-0.2531,6.52125
-0.2529,6.20875
-0.25270000000000004,6.24
-0.2525,6.52125
-0.2523,6.52125
-0.25210000000000005,6.20875
-0.2519,6.52125
-0.25170000000000003,6.20875
-0.2515,6.20875
-0.2513,6.5525
-0.25110000000000005,6.24
-0.2509,6.52125
-0.25070000000000003,6.52125
-0.2505,6.20875
-0.2503,6.52125
-0.25010000000000004,6.20875
-0.2499,6.52125
-0.24970000000000003,6.20875
-0.24950000000000003,6.24
-0.24930000000000002,6.52125
-0.24910000000000002,6.24
-0.2489,6.52125
-0.24870000000000003,6.52125
-0.24850000000000003,6.20875
-0.24830000000000002,6.24
-0.24810000000000001,6.52125
-0.2479,6.52125
-0.24770000000000003,6.24
-0.24750000000000003,6.52125
-0.24730000000000002,6.24
-0.24710000000000001,6.52125
-0.2469,6.20875
-0.24670000000000003,6.24
-0.24650000000000002,6.52125
-0.24630000000000002,6.24
-0.2461,6.52125
-0.2459,6.20875
-0.24570000000000003,6.52125
-0.24550000000000002,6.20875
-0.24530000000000002,6.5525
-0.2451,6.52125
-0.2449,6.20875
-0.24470000000000003,6.20875
-0.24450000000000002,6.52125
-0.24430000000000002,6.24
-0.2441,6.5525
-0.2439,6.52125
-0.24370000000000003,6.20875
-0.24350000000000002,6.52125
-0.24330000000000002,6.20875
-0.2431,6.52125
-0.2429,6.20875
-0.24270000000000003,6.52125
-0.24250000000000002,6.20875
-0.24230000000000002,6.20875
-0.2421,6.52125
-0.2419,6.52125
-0.24170000000000003,6.20875
-0.24150000000000002,6.52125
-0.24130000000000001,6.20875
-0.2411,6.52125
-0.24090000000000003,6.20875
-0.24070000000000003,6.20875
-0.24050000000000002,6.5525
-0.2403,6.52125
-0.2401,6.20875
-0.23990000000000003,6.24
-0.23970000000000002,6.5525
-0.23950000000000002,7.0525
-0.2393,5.865
-0.2391,6.77125
-0.23890000000000003,5.89625
-0.23870000000000002,5.83375
-0.23850000000000002,6.83375
-0.2383,5.89625
-0.23810000000000003,6.77125
-0.23790000000000003,5.865
-0.23770000000000002,6.8025
-0.23750000000000002,5.89625
-0.2373,6.77125
-0.23710000000000003,5.865
-0.23690000000000003,6.8025
-0.23670000000000002,5.865
-0.23650000000000002,6.8025
-0.2363,5.89625
-0.23610000000000003,6.77125
-0.23590000000000003,6.77125
-0.23570000000000002,5.865
-0.23550000000000001,5.865
-0.2353,6.77125
-0.23510000000000003,5.865
-0.23490000000000003,6.77125
-0.23470000000000002,6.77125
-0.23450000000000001,5.83375
-0.2343,6.74
-0.23410000000000003,5.865
-0.23390000000000002,6.74
-0.23370000000000002,5.865
-0.2335,6.74
-0.2333,5.865
-0.23310000000000003,6.77125
-0.23290000000000002,5.865
-0.23270000000000002,5.8025
-0.2325,6.77125
-0.2323,5.865
-0.23210000000000003,6.77125
-0.23190000000000002,6.74
-0.23170000000000002,5.865
-0.2315,5.865
-0.2313,6.77125
-0.23110000000000003,5.83375
-0.23090000000000002,6.74
-0.23070000000000002,5.8025
-0.2305,6.8025
-0.2303,5.865
-0.23010000000000003,6.77125
-0.22990000000000002,5.83375
-0.22970000000000002,6.77125
-0.2295,6.70875
-0.2293,5.83375
-0.22910000000000003,6.77125
-0.22890000000000002,5.83375
-0.22870000000000001,6.70875
-0.2285,5.8025
-0.2283,5.83375
-0.22810000000000002,6.74
-0.22790000000000002,5.865
-0.2277,6.74
-0.22750000000000004,6.74
-0.2273,5.83375
-0.22710000000000002,6.74
-0.22690000000000002,5.83375
-0.2267,6.70875
-0.22650000000000003,5.83375
-0.2263,5.8025
-0.22610000000000002,6.70875
-0.22590000000000002,5.83375
-0.2257,6.70875
-0.22550000000000003,5.83375
-0.22530000000000003,6.74
-0.22510000000000002,5.83375
-0.22490000000000002,6.74
-0.2247,5.83375
-0.22450000000000003,6.74
-0.22430000000000003,6.70875
-0.22410000000000002,5.8025
-0.22390000000000002,5.83375
-0.2237,6.70875
-0.22350000000000003,5.83375
-0.22330000000000003,6.70875
-0.22310000000000002,5.83375
-0.22290000000000001,6.70875
-0.2227,5.74
-0.22250000000000003,6.70875
-0.22230000000000003,6.70875
-0.22210000000000002,5.8025
-0.22190000000000001,5.83375
-0.2217,6.70875
-0.22150000000000003,5.83375
-0.22130000000000002,6.70875
-0.22110000000000002,5.83375
-0.2209,6.74
-0.2207,5.77125
-0.22050000000000003,6.70875
-0.22030000000000002,5.83375
-0.22010000000000002,6.70875
-0.2199,6.6775
-0.2197,5.8025
-0.21950000000000003,6.70875
-0.21930000000000002,5.8025
-0.21910000000000002,6.74
-0.2189,5.8025
-0.2187,5.77125
-0.21850000000000003,6.70875
-0.21830000000000002,5.8025
-0.21810000000000002,6.70875
-0.2179,5.8025
-0.2177,6.70875
-0.21750000000000003,6.6775
-0.21730000000000002,5.77125
-0.21710000000000002,6.6775
-0.2169,5.77125
-0.2167,6.6775
-0.21650000000000003,5.8025
-0.21630000000000002,6.6775
-0.21610000000000001,5.77125
-0.2159,5.8025
-0.2157,6.6775
-0.21550000000000002,5.8025
-0.21530000000000002,6.6775
-0.2151,5.77125
-0.2149,6.6775
-0.2147,5.8025
-0.21450000000000002,6.6775
-0.21430000000000002,5.74
-0.2141,6.6775
-0.21390000000000003,5.77125
-0.2137,6.6775
-0.21350000000000002,6.64625
-0.21330000000000002,5.77125
-0.2131,5.8025
-0.21290000000000003,6.64625
-0.21270000000000003,5.74
-0.21250000000000002,6.6775
